pair,obj_a,obj_b,co_occ_scene_counts,co_occ_phrase_counts,co_occ_phrase_prop,co_occ_anchored_counts,co_occ_anchored_prop,co_occ_type_counts,co_occ_type_prop,avg_distance_norm,avg_spatial_rel_norm
armchair-instrument,armchair,instrument,1,1,1,0,0,1,1,0.28785626885037446,0.28068891728867795
armchair-jar,armchair,jar,4,3,0.75,1,0.25,2,0.5,0.4388115187369983,-0.12019724661724451
armchair-keyboard,armchair,keyboard,1,0,0,0,0,1,1,0.3460703962278531,-0.06503072651567704
armchair-knife,armchair,knife,1,0,0,0,0,0,0,0.6127144182639851,-0.30895761312272996
armchair-lamp,armchair,lamp,162,66,0.4074074074074074,16,0.09876543209876543,113,0.6975308641975309,0.46637966127081387,-0.2503171503220087
armchair-laptop,armchair,laptop,1,1,1,0,0,1,1,0.25954779080747625,-0.100506944444444
armchair-light,armchair,light,117,27,0.23076923076923078,6,0.05128205128205128,78,0.6666666666666666,0.6621789868123206,-0.5671443626358943
armchair-magazine,armchair,magazine,31,16,0.5161290322580645,2,0.06451612903225806,23,0.7419354838709677,0.35348624893570113,0.011095554620562116
armchair-magazine rack,armchair,magazine rack,4,2,0.5,0,0,3,0.75,0.26891533840801796,-0.0064441772855379845
armchair-magnifying glass,armchair,magnifying glass,1,1,1,0,0,1,1,0.16915053648303913,-0.05337478298611101
armchair-microwave,armchair,microwave,2,1,0.5,1,0.5,0,0,0.6006694494599785,-0.406782263478258
armchair-mirror,armchair,mirror,9,2,0.2222222222222222,0,0,6,0.6666666666666666,0.5633262763181524,-0.45587753668845465
armchair-mug,armchair,mug,1,0,0,0,0,0,0,0.38603507230167045,-9.274490707731065e-4
armchair-napkin,armchair,napkin,6,0,0,0,0,6,1,0.5531710368503833,0.19293719259882466
armchair-newspaper,armchair,newspaper,1,0,0,0,0,0,0,0.5554500478214073,-0.13956998938989
armchair-nightstand,armchair,nightstand,10,3,0.3,1,0.1,5,0.5,0.44145204408863814,-0.1833522912787179
armchair-ottoman,armchair,ottoman,43,20,0.46511627906976744,8,0.18604651162790697,28,0.6511627906976745,0.325487865766769,0.08006954618088587
armchair-painting,armchair,painting,196,55,0.28061224489795916,7,0.03571428571428571,122,0.6224489795918368,0.5491890704808643,-0.39133116724906064
armchair-paper,armchair,paper,5,2,0.4,0,0,5,1,0.43826277412530334,-0.11147190433520539
armchair-pedestal,armchair,pedestal,2,2,1,0,0,2,1,0.25368834551589003,-0.061334405170755474
armchair-piano,armchair,piano,3,0,0,0,0,3,1,0.4891953543575432,-0.14095500418098164
armchair-picture,armchair,picture,45,8,0.17777777777777778,1,0.022222222222222223,28,0.6222222222222222,0.47519201601700434,-0.21898431181931405
armchair-pillow,armchair,pillow,276,115,0.4166666666666667,39,0.14130434782608695,176,0.6376811594202898,0.41224438138739766,-0.10253827659196435
armchair-placemat,armchair,placemat,13,0,0,0,0,13,1,0.4431675022870606,0.1495701324261464
armchair-plant,armchair,plant,188,61,0.324468085106383,24,0.1276595744680851,105,0.5585106382978723,0.4901186147670784,-0.23410819295819207
armchair-plate,armchair,plate,25,7,0.28,2,0.08,18,0.72,0.4511592410655567,-0.049170181182009595
armchair-pot,armchair,pot,16,6,0.375,1,0.0625,9,0.5625,0.37672617344783904,-0.1498426107708729
armchair-printer,armchair,printer,9,8,0.8888888888888888,0,0,9,1,0.3868598926471384,-0.2429784057740465
armchair-rack,armchair,rack,1,0,0,0,0,0,0,0.5856815315706984,-0.5695312140525339
armchair-remote control,armchair,remote control,3,1,0.3333333333333333,0,0,2,0.6666666666666666,0.37767384092568274,-0.10454815745201736
armchair-rug,armchair,rug,61,28,0.45901639344262296,15,0.2459016393442623,35,0.5737704918032787,0.3835501030726213,0.13173039455588698
armchair-shelf,armchair,shelf,4,0,0,0,0,2,0.5,0.6803405975307618,-0.2606587181229955
armchair-shelves,armchair,shelves,2,1,0.5,0,0,1,0.5,0.5937380440412208,-0.3727756965870224
armchair-sideboard,armchair,sideboard,2,0,0,0,0,1,0.5,0.658785536034912,-0.27537048594670654
armchair-sink,armchair,sink,1,0,0,0,0,0,0,0.5240714371118641,-0.5185799135653428
armchair-slippers,armchair,slippers,2,0,0,0,0,0,0,0.5428075092815512,0.11433571237999915
armchair-sofa,armchair,sofa,88,33,0.375,21,0.23863636363636365,36,0.4090909090909091,0.42238416567844705,0.0011664454685649044
armchair-speaker,armchair,speaker,22,4,0.18181818181818182,2,0.09090909090909091,19,0.8636363636363636,0.6759138485670245,-0.36714847052789984
armchair-statue,armchair,statue,37,9,0.24324324324324326,4,0.10810810810810811,17,0.4594594594594595,0.4752304541117297,-0.1085935296895147
armchair-stereo,armchair,stereo,8,4,0.5,4,0.5,4,0.5,0.4711197747886712,-0.17044231064670673
armchair-table,armchair,table,247,108,0.43724696356275305,45,0.18218623481781376,143,0.5789473684210527,0.3674808023718788,0.010544561663323862
armchair-tapestry,armchair,tapestry,2,1,0.5,1,0.5,0,0,0.5986359018234015,-0.5772054185218202
armchair-teapot,armchair,teapot,1,0,0,0,0,1,1,0.45107817716952475,-0.27920042970383496
armchair-teddy bear,armchair,teddy bear,3,0,0,0,0,0,0,0.5157644516280947,-0.24985380281381134
armchair-telephone,armchair,telephone,4,0,0,0,0,3,0.75,0.57737441148562485,0.12641351573066772
armchair-television,armchair,television,36,8,0.2222222222222222,1,0.027777777777777776,28,0.7777777777777778,0.4871149152688955,-0.2578961805969034
armchair-television stand,armchair,television stand,13,5,0.38461538461538464,2,0.15384615384615385,4,0.3076923076923077,0.38764874408033684,-0.06509061178673298
armchair-toy,armchair,toy,8,2,0.25,2,0.25,0,0,0.4093610899314028,-0.09628954203767914
armchair-tray,armchair,tray,4,2,0.5,0,0,4,1,0.2339855978389865,-0.02841482599141073
armchair-trumpet,armchair,trumpet,1,1,1,0,0,1,1,0.2886034318043315,0.281304750737562
armchair-utensils,armchair,utensils,2,0,0,0,0,2,1,0.582610793319986,0.250158290502213
armchair-vase,armchair,vase,89,22,0.24719101123595505,3,0.033707865168539325,47,0.5280898876404494,0.48676199213139676,-0.2662279567447339
armchair-vcr,armchair,vcr,4,2,0.5,2,0.5,2,0.5,0.4002711251992732,-0.246635692249583
armchair-wall hanging,armchair,wall hanging,10,3,0.3,0,0,7,0.7,0.685608740783752,-0.533394554080656
armchair-wardrobe,armchair,wardrobe,17,4,0.23529411764705882,2,0.11764705882352941,10,0.5882352941176471,0.5005613543953855,-0.2958721300509163
artichokes-bowl,artichokes,bowl,1,1,1,0,0,1,1,0.026760327342140365,0.026710228772892003
artichokes-chair,artichokes,chair,8,0,0,0,0,7,0.875,0.35496469350575366,0.01975168052711624
artichokes-fireplace,artichokes,fireplace,1,1,1,0,0,1,1,0.14895386277574885,-0.14880304325922397
artichokes-light,artichokes,light,2,0,0,0,0,2,1,0.6692561520828171,-0.6692315785342096
artichokes-painting,artichokes,painting,1,0,0,0,0,0,0,0.36267682152217456,-0.36259304064604103
artichokes-pedestal,artichokes,pedestal,1,0,0,0,0,0,0,0.40946928985587094,0.018483069829365012
artichokes-picture,artichokes,picture,2,0,0,0,0,2,1,0.33667725641965673,-0.290974930453444
artichokes-table,artichokes,table,1,1,1,1,1,0,0,0.09914670379541612,0.09909215237438
artichokes-vase,artichokes,vase,1,0,0,0,0,0,0,0.4550825257603363,-0.41773119887589805
ashtray-ashtray,ashtray,ashtray,6,5,0.8333333333333334,0,0,6,1,0.2101805141017482,-0.025135712947801658
ashtray-binder,ashtray,binder,9,8,0.8888888888888888,0,0,9,1,0.48114381253287114,-0.4134860685554723
ashtray-book,ashtray,book,7,3,0.42857142857142855,0,0,7,1,0.3391451308124985,-0.20263654794110403
ashtray-bookshelf,ashtray,bookshelf,3,2,0.6666666666666666,0,0,2,0.6666666666666666,0.4010950256896563,-0.37945911121711934
ashtray-bottle,ashtray,bottle,1,0,0,0,0,1,1,0.6860889265034698,-0.681950295491362
ashtray-bouquet,ashtray,bouquet,4,1,0.25,0,0,4,1,0.33349381051264526,-0.21210957119627372
ashtray-box,ashtray,box,5,4,0.8,0,0,5,1,0.3403171419159243,-0.1507844093696846
ashtray-cabinet,ashtray,cabinet,6,0,0,0,0,6,1,0.5859367995940499,-0.2602518368781328
ashtray-calendar,ashtray,calendar,1,1,1,0,0,1,1,0.17361780620021772,-0.107371372776731
ashtray-candle,ashtray,candle,2,0,0,0,0,2,1,0.5863725880716202,-0.2187910348111165
ashtray-case,ashtray,case,1,0,0,0,0,1,1,0.5570299166439833,-0.553661455826353
ashtray-chair,ashtray,chair,115,53,0.4608695652173913,1,0.008695652173913044,104,0.9043478260869565,0.33400130953286844,0.014440845731348432
ashtray-cigarettes,ashtray,cigarettes,1,1,1,0,0,1,1,0.15141948340554326,-0.020578939906879007
ashtray-clock,ashtray,clock,1,1,1,0,0,1,1,0.5268325595234148,-0.522781908381848
ashtray-coffee table,ashtray,coffee table,1,1,1,1,1,0,0,0.0436177060352283,0.043587871525376964
ashtray-computer,ashtray,computer,1,0,0,0,0,1,1,0.34885967384307215,-0.232651540785301
ashtray-computer monitor,ashtray,computer monitor,4,2,0.5,0,0,4,1,0.41660561183519496,-0.26762571349867076
ashtray-cup,ashtray,cup,1,1,1,0,0,1,1,0.04348030426137799,-0.006980401418101995
ashtray-desk,ashtray,desk,10,6,0.6,3,0.3,5,0.5,0.36333344676888835,-0.1292806998917091
ashtray-desk mat,ashtray,desk mat,1,1,1,0,0,1,1,0.11434512153236596,-0.051190325721489016
ashtray-file,ashtray,file,2,1,0.5,0,0,2,1,0.5034409187846878,-0.34028783877127255
ashtray-file organizer,ashtray,file organizer,4,2,0.5,0,0,4,1,0.5331733598650586,-0.23193427483070198
ashtray-filing cabinet,ashtray,filing cabinet,2,2,1,0,0,2,1,0.31998639309132254,-0.31531232820990995
ashtray-glasses,ashtray,glasses,1,0,0,0,0,1,1,0.6415464488088773,-0.641365901441622
ashtray-jar,ashtray,jar,1,0,0,0,0,1,1,0.6759002077551711,-0.237769683642833
ashtray-keyboard,ashtray,keyboard,4,1,0.25,0,0,4,1,0.44107807829890294,-0.15124416371250554
ashtray-lamp,ashtray,lamp,14,5,0.35714285714285715,0,0,14,1,0.499552884469461,-0.3077674785760552
ashtray-light,ashtray,light,28,11,0.39285714285714285,0,0,24,0.8571428571428571,0.5809665693380256,-0.5068041347122949
ashtray-lighter,ashtray,lighter,1,1,1,0,0,1,1,0.1515615698172688,-0.033797861631434
ashtray-magazine,ashtray,magazine,2,2,1,0,0,2,1,0.11561659387295169,-0.0063993691555215
ashtray-mouse,ashtray,mouse,1,0,0,0,0,1,1,0.6678676820293256,-0.19407601561012103
ashtray-mouse pad,ashtray,mouse pad,1,0,0,0,0,1,1,0.6720877108357918,-0.189721206579169
ashtray-mug,ashtray,mug,1,1,1,0,0,1,1,0.028964695673488132,0.005432738574775997
ashtray-notebook,ashtray,notebook,2,1,0.5,0,0,2,1,0.43528648719511676,-0.14432673598836648
ashtray-painting,ashtray,painting,19,7,0.3684210526315789,0,0,15,0.7894736842105263,0.4438813792948512,-0.25582273747209044
ashtray-paper,ashtray,paper,5,1,0.2,0,0,5,1,0.43983639233158023,-0.1973966501841094
ashtray-pedestal,ashtray,pedestal,1,0,0,0,0,1,1,0.5953125335975056,-0.20124244378953898
ashtray-pen,ashtray,pen,1,1,1,0,0,1,1,0.06060385507068686,-0.042723342969892
ashtray-pillow,ashtray,pillow,4,0,0,0,0,4,1,0.54665975846014,-0.359146612224468
ashtray-pitcher,ashtray,pitcher,1,1,1,0,0,1,1,0.10236814851983735,-0.08529038840941999
ashtray-plant,ashtray,plant,20,9,0.45,0,0,17,0.85,0.35482636930389333,-0.20726604479315167
ashtray-post it note,ashtray,post it note,2,2,1,0,0,2,1,0.1334336498744512,0.010051162050535009
ashtray-printer,ashtray,printer,1,1,1,0,0,1,1,0.08186390159237818,-0.07910041626756101
ashtray-radio,ashtray,radio,1,0,0,0,0,1,1,0.45921977757549975,-0.3561990830652211
ashtray-rug,ashtray,rug,2,1,0.5,0,0,2,1,0.4496960145325224,0.11947037393213689
ashtray-sign,ashtray,sign,1,1,1,0,0,1,1,0.4794072207039927,-0.43733713642109806
ashtray-sofa,ashtray,sofa,8,3,0.375,0,0,6,0.75,0.36706978253666955,-0.09347129655408001
ashtray-statue,ashtray,statue,1,0,0,0,0,1,1,0.7341062013990131,-0.596707237863459
ashtray-table,ashtray,table,23,16,0.6956521739130435,11,0.4782608695652174,11,0.4782608695652174,0.2606184972932676,0.0028122714705374305
ashtray-telephone,ashtray,telephone,1,1,1,0,0,1,1,0.19827210549683055,-0.043132140053987994
ashtray-television,ashtray,television,1,0,0,0,0,1,1,0.5960475960593656,-0.197796933772779
ashtray-television stand,ashtray,television stand,1,0,0,0,0,0,0,0.5452292558353901,0.06570684792947798
ashtray-trash,ashtray,trash,1,0,0,0,0,1,1,0.4822943598022664,0.0675712633024186
ashtray-trash can,ashtray,trash can,2,0,0,0,0,2,1,0.4326079401585171,-0.11487630410593551
ashtray-vase,ashtray,vase,5,1,0.2,0,0,5,1,0.4604162286124192,-0.24534280253692362
attic-attic,attic,attic,17,13,0.7647058823529411,0,0,17,1,0.21998382238405084,0.05654477972037178
attic-awning,attic,awning,16,12,0.75,0,0,16,1,0.42291945815538134,0.3795617111318187
attic-balcony,attic,balcony,81,26,0.32098765432098764,0,0,81,1,0.4044589359749865,0.2644777496015573
attic-boat,attic,boat,3,0,0,0,0,2,0.6666666666666666,0.8287041335741244,0.7804966751820055
attic-building,attic,building,40,19,0.475,8,0.2,20,0.5,0.4437515866869823,0.2554310664128844
attic-buoy,attic,buoy,1,0,0,0,0,1,1,0.8447828500351746,0.8329054060580308
attic-car,attic,car,11,0,0,0,0,11,1,0.7046091761743024,0.6376036839393063
attic-chimney,attic,chimney,8,8,1,0,0,8,1,0.2379822375688062,-0.08313760884928276
attic-garage door,attic,garage door,2,0,0,0,0,2,1,0.6754444830285923,0.607815503507031
attic-grass,attic,grass,20,8,0.4,0,0,19,0.95,0.5322030414486888,0.3344471191082914
attic-harbor,attic,harbor,1,0,0,0,0,1,1,0.827994180147717,0.7798077754627417
attic-hedge,attic,hedge,16,4,0.25,0,0,12,0.75,0.5257340396574245,0.3107191466785493
attic-hill,attic,hill,1,1,1,1,1,0,0,0.09442672196485043,-0.07163806857724597
attic-house,attic,house,4,2,0.5,2,0.5,1,0.25,0.5349890132563427,0.4353135471318263
attic-mast,attic,mast,2,0,0,0,0,2,1,0.44831253504743884,0.402786276223777
attic-mountain,attic,mountain,1,1,1,0,0,1,1,0.24103223256031975,0.11382202272685404
attic-ocean,attic,ocean,1,0,0,0,0,0,0,0.8396869988035455,0.8328704920838579
attic-path,attic,path,2,0,0,0,0,2,1,0.5755133281139154,0.549917673375005
attic-person,attic,person,33,0,0,0,0,33,1,0.6947129488508379,0.6718824368973406
attic-plant,attic,plant,6,0,0,0,0,5,0.8333333333333334,0.5175740286382633,0.3818586425884597
attic-poster,attic,poster,7,3,0.42857142857142855,0,0,3,0.42857142857142855,0.5410397570095633,0.5040452905244384
attic-road,attic,road,11,4,0.36363636363636365,0,0,10,0.9090909090909091,0.6622058115405813,0.6339311934752311
attic-shop window,attic,shop window,8,0,0,0,0,8,1,0.829387356792832,0.794965759800779
attic-sidewalk,attic,sidewalk,7,0,0,0,0,1,0.14285714285714285,0.7305293517566688,0.719549987015526
attic-sign,attic,sign,6,0,0,0,0,6,1,0.8739866391845603,0.803350182359048
attic-sky,attic,sky,12,10,0.8333333333333334,8,0.6666666666666666,2,0.16666666666666666,0.31625642069599263,-0.13722164555970925
attic-streetlight,attic,streetlight,1,0,0,0,0,1,1,0.524082805425993,0.370561555667285
attic-tree,attic,tree,5,0,0,0,0,5,1,0.7240857822935545,0.3528551420641226
attic-wheel,attic,wheel,1,0,0,0,0,1,1,0.8560378102643256,0.791643691982001
awning-awning,awning,awning,55,25,0.45454545454545453,2,0.03636363636363636,48,0.8727272727272727,0.3901233311276283,0.0016326345351031454
awning-balcony,awning,balcony,135,14,0.1037037037037037,2,0.014814814814814815,116,0.8592592592592593,0.5049979014731972,-0.32945699438815407
awning-bench,awning,bench,6,2,0.3333333333333333,0,0,6,1,0.4099885185716502,0.18654968990674545
awning-bicycle,awning,bicycle,4,0,0,0,0,1,0.25,0.4672283328713259,0.2567756949619815
awning-box,awning,box,3,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,0.489382940945548,0.1342245804505796
awning-building,awning,building,397,160,0.40302267002518893,72,0.181360201511335,247,0.6221662468513854,0.37422045023857564,-0.0948770128856076
awning-car,awning,car,367,145,0.39509536784741145,7,0.01907356948228883,335,0.9128065395095368,0.3940342766544177,0.18362759974020135
awning-clock,awning,clock,5,1,0.2,0,0,4,0.8,0.3335006555867094,-0.2144756783348818
awning-crane,awning,crane,1,0,0,0,0,1,1,0.6889797201324648,-0.16856174680689395
awning-crosswalk,awning,crosswalk,10,5,0.5,0,0,10,1,0.40797441981129945,0.3116375015376158
awning-curb,awning,curb,3,1,0.3333333333333333,0,0,3,1,0.6472003058743555,0.38968568654433866
awning-entrance,awning,entrance,6,5,0.8333333333333334,0,0,6,1,0.23287661765125284,0.14924755465329997
awning-fire escape,awning,fire escape,2,2,1,0,0,2,1,0.4344463360675498,-0.19254012707107854
awning-fire hydrant,awning,fire hydrant,2,1,0.5,1,0.5,1,0.5,0.31448088937808893,0.21050321228019098
awning-flag,awning,flag,2,0,0,0,0,2,1,0.5102359704870889,-0.487293132661214
awning-fountain,awning,fountain,4,0,0,0,0,1,0.25,0.3734844015307136,0.143784792249782
awning-garland,awning,garland,2,0,0,0,0,2,1,0.6131033468636382,-0.3377281270325425
awning-grass,awning,grass,3,2,0.6666666666666666,0,0,3,1,0.3938241363929622,0.3212765732706194
awning-ground,awning,ground,1,0,0,0,0,0,0,0.28865864185254875,0.1870925033339947
awning-hill,awning,hill,2,0,0,0,0,2,1,0.43187051928816345,-0.37958374201172107
awning-house,awning,house,2,0,0,0,0,1,0.5,0.7928400275432729,-0.56742111319419
awning-light,awning,light,5,2,0.4,2,0.4,1,0.2,0.5178101239858719,-0.152880089681028
awning-mailbox,awning,mailbox,1,0,0,0,0,1,1,0.2136591216895695,0.20129535233616297
awning-median,awning,median,1,1,1,0,0,1,1,0.29250255279314824,0.177536091003956
awning-motorcycle,awning,motorcycle,1,0,0,0,0,1,1,0.22172532025695252,0.16170291413009796
awning-mountain,awning,mountain,17,4,0.23529411764705882,0,0,14,0.8235294117647058,0.5037132220656876,-0.18668009487199952
awning-obelisk,awning,obelisk,1,0,0,0,0,1,1,0.37145645783147463,-0.108939732408532
awning-parking meter,awning,parking meter,1,0,0,0,0,1,1,0.21882232094307238,0.157686968884029
awning-person,awning,person,190,63,0.33157894736842103,4,0.021052631578947368,168,0.8842105263157894,0.41298184272090677,0.21890025340006194
awning-placard,awning,placard,1,0,0,0,0,0,0,0.564894078025939,-0.12660481156945202
awning-plank,awning,plank,1,0,0,0,0,1,1,0.345320620700287,0.178727531001169
awning-plant,awning,plant,25,10,0.4,0,0,22,0.88,0.4389860322857586,0.15544242752415394
awning-plant pot,awning,plant pot,16,9,0.5625,0,0,13,0.8125,0.4066142922332551,0.20726845504211477
awning-pole,awning,pole,12,2,0.16666666666666666,0,0,10,0.8333333333333334,0.4677067100144451,-0.019471333898219752
awning-poster,awning,poster,51,23,0.45098039215686275,3,0.058823529411764705,44,0.8627450980392157,0.3375785568505396,-0.10134038996104275
awning-pot,awning,pot,5,0,0,0,0,4,0.8,0.6519464846733845,0.460013582612739
awning-road,awning,road,100,31,0.31,18,0.18,29,0.29,0.46426809479342185,0.35766592151182675
awning-rock,awning,rock,3,0,0,0,0,3,1,0.2726155519174128,0.17866787463077702
awning-roof,awning,roof,1,0,0,0,0,1,1,0.43775252671062415,-0.368302302772197
awning-satellite dish,awning,satellite dish,3,0,0,0,0,3,1,0.8454177526525484,-0.4430994377627407
awning-shop window,awning,shop window,61,23,0.3770491803278688,5,0.08196721311475409,43,0.7049180327868853,0.3239686318630992,0.13244385843203224
awning-sidewalk,awning,sidewalk,107,35,0.32710280373831774,1,0.009345794392523364,84,0.7850467289719626,0.45492615772584566,0.27020184678263276
awning-sidewalk cafe,awning,sidewalk cafe,3,2,0.6666666666666666,0,0,3,1,0.5065665670504632,0.332222943810016
awning-sign,awning,sign,59,14,0.23728813559322035,2,0.03389830508474576,49,0.8305084745762712,0.4281831112844947,0.06566008557195789
awning-sky,awning,sky,90,20,0.2222222222222222,7,0.07777777777777778,45,0.5,0.5488589011860363,-0.4219673344829739
awning-sliding door,awning,sliding door,6,2,0.3333333333333333,0,0,6,1,0.4151487570593245,0.1112911442021508
awning-spotlight,awning,spotlight,5,3,0.6,3,0.6,0,0,0.1840354386249338,-0.06051382012632436
awning-stand,awning,stand,8,1,0.125,0,0,5,0.625,0.4120721762480979,0.14036112970652048
awning-street market,awning,street market,8,4,0.5,0,0,6,0.75,0.34634054432046474,0.12885367887923124
